F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,Label
0.0072874,0.96434,0.88386,1.5094,2.1115,3.44,3.5181,0.82657,3.2589,0.61951,1.2755,1.917,1.9752,1.0182,1.4047,4.1238,0.73683,1.6043,2.6887,2.0414,2.1624,3.6934,2.1527,1.9049,3.526,2.4351,2.9121,5.7596,2.3377,3.2134,3.4792,3.9334,2.7686,6.4002,5.6409,8.0674,6.7362,4.9341,4.7785,4.4282,9.708,5.9625,7.919,9.3628,9.7639,12.288,13.095,21.571,21.648,37.705,50.657,86.88,360.79,301.79,49.108,26.989,20.841,31.765,21.559,19.285,15.298,12.441,8.3813,9.433,5.7594,5.8402,4.1724,5.7867,5.0452,6.5811,7.8292,5.2909,3.7476,6.9378,7.6499,2.6467,2.3906,2.1805,4.5354,3.124,4.5528,2.582,4.901,6.9801,3.6048,2.8817,1.2465,4.8531,3.1615,4.8002,2.3451,2.8598,1.4726,0.90168,2.331,2.0117,2.0594,1.0755,1.0716,0.0078328,0.00081521,0.0086739,Void
0.0083227,0.030504,0.092612,0.23452,0.4972,0.88978,1.3632,1.8257,2.2118,2.5325,2.8632,3.2767,3.7986,4.4011,5.0223,5.5817,6.0101,6.2883,6.4547,6.5606,6.6089,6.5508,6.3498,6.0444,5.7522,5.6275,5.8147,6.4196,7.4857,9.0026,10.939,13.269,15.989,19.17,23.009,27.741,33.403,39.687,46.09,52.317,58.549,65.299,72.933,81.284,89.683,97.319,103.62,108.3,111.13,111.85,110.41,107.33,103.58,100.14,97.399,95.115,92.665,89.469,85.242,79.948,73.614,66.244,57.94,49.108,40.466,32.804,26.64,22.072,18.879,16.705,15.194,14.095,13.324,12.906,12.802,12.774,12.459,11.619,10.349,9.0385,8.0988,7.6846,7.6163,7.5246,7.0923,6.2293,5.0936,3.9718,3.1076,2.5821,2.302,2.0834,1.7765,1.3515,0.88922,0.49714,0.23393,0.092055,0.030122,0.0081837,0.00072061,0.0043542,Void
0.0046135,0.12309,0.70038,1.0156,0.8024,0.52694,0.46948,0.55002,0.46001,1.1544,1.5129,1.1286,0.75983,1.1833,2.0787,2.0998,1.3548,1.3124,1.4109,1.2668,1.0858,2.14,4.246,4.9486,3.905,3.0754,3.0955,2.973,2.5635,2.7867,3.4221,3.8589,4.3358,3.8045,3.1153,2.7978,3.1248,4.0263,6.8465,11.891,17.89,19.568,17.595,17.329,20.643,21.915,28.409,43.525,55.098,64.257,98.593,175.7,221.73,177.32,115.24,63.981,43.153,36.009,31.477,24.566,18.721,18.877,13.208,8.6055,7.7493,8.4975,8.7417,6.6765,5.6841,5.9589,5.8207,5.8013,6.6409,5.3745,4.8494,5.6531,4.7804,4.4528,4.07,4.3053,5.6811,5.1561,3.0086,2.7863,3.8272,3.4197,1.6744,0.98924,1.5029,1.4703,0.54721,0.44685,0.54003,0.46492,0.64554,0.82268,1.1321,0.78463,0.14422,0.0055482,0.00078229,0.0064921,Void
0.0073897,0.020681,0.05199,0.11688,0.23671,0.43433,0.72724,1.1204,1.6033,2.1511,2.7273,3.2853,3.7708,4.1359,4.3628,4.489,4.6161,4.8895,5.449,6.3678,7.6021,8.9879,10.3,11.346,12.069,12.56,13.03,13.695,14.708,16.134,17.995,20.332,23.239,26.842,31.216,36.317,41.954,47.836,53.677,59.297,64.639,69.7,74.387,78.433,81.473,83.257,83.853,83.654,83.164,82.703,82.263,81.594,80.428,78.66,76.383,73.814,71.174,68.61,66.173,63.837,61.544,59.234,56.85,54.326,51.59,48.566,45.207,41.509,37.539,33.441,29.429,25.742,22.574,20.005,17.968,16.287,14.761,13.244,11.697,10.185,8.8267,7.7329,6.9624,6.5019,6.2798,6.1887,6.1122,5.9412,5.5889,5.0107,4.2212,3.3012,2.3725,1.5545,0.92303,0.49444,0.23816,0.10283,0.039733,0.013602,0.00076846,0.0049433,Void
0.0064872,0.39229,1.1699,0.80184,0.4403,0.60132,0.22028,0.63135,0.09051,0.46914,0.36094,0.05888,0.44028,0.35754,0.056822,0.3246,0.31324,0.19409,0.22054,0.20524,0.18819,0.2772,0.33078,0.070237,0.051601,0.95365,2.1285,1.1897,0.86843,0.89941,1.3096,1.8772,4.2368,3.1371,2.7621,4.6855,5.0431,5.8162,5.2994,7.7444,7.4681,6.8504,8.8539,9.7373,12.109,14.112,13.205,18.663,30.31,39.284,43.473,64.586,213.72,230.6,64.188,38.779,35.141,20.096,15.903,16.014,19.053,11.888,8.735,8.9777,8.0625,8.4562,7.2935,6.0911,4.9508,3.271,2.2128,2.1803,2.4933,2.6919,3.876,4.2708,2.2045,1.1556,0.32042,0.95821,0.85257,0.61824,0.95415,1.162,1.5754,0.95332,0.17911,0.56241,0.17636,0.33163,0.5067,0.24997,0.56061,0.41837,0.58892,0.62668,0.92643,1.4065,0.42143,0.0059704,0.00077235,0.0079961,Void
0.0085508,0.41487,1.6188,1.2584,0.90039,0.59609,0.73038,0.64189,0.86387,3.571,4.2621,3.6299,4.4355,5.225,4.5202,5.8062,4.1179,2.3004,2.8352,3.9419,3.7088,4.3655,3.4583,3.1528,3.8849,5.5538,5.221,3.3984,2.524,3.0321,3.8192,3.3059,8.2785,6.9283,9.3269,14.235,16.02,13.013,12.524,11.868,11.703,15.658,19.011,17.825,19.003,23.039,24.685,38.22,54.36,71.406,89.393,211.39,418.51,345.84,145.04,54.337,47.063,51.337,38.516,23.412,17.893,18.433,17.169,17.308,19.518,19.565,17.565,18.185,22.389,16.738,11.148,9.1158,7.217,8.5332,6.7253,5.1337,5.8871,8.3629,8.8936,4.2368,3.7724,5.3307,3.8395,2.6153,3.2221,2.9087,3.1669,4.5564,3.2039,3.5711,4.5034,3.9631,4.2438,4.6999,2.8953,1.8611,2.669,1.6651,0.46207,0.010517,0.00083238,0.0052646,Void
0.0074811,0.3134,2.0994,3.1082,2.1299,1.7258,1.3543,1.544,2.6087,2.1975,1.299,1.7671,1.5536,1.6353,0.66989,0.98976,1.783,2.1155,2.7553,2.759,2.5827,2.0409,3.3145,5.7727,4.8725,3.8375,4.2315,4.505,5.2667,4.5541,4.3984,5.1517,3.6276,3.4838,4.2541,5.0423,6.3645,7.8626,16.689,24.262,19.165,18.857,20.863,24.867,31.645,33.054,58.07,111.86,176.46,227.77,208.77,114.08,55.764,35.862,30.857,32.094,23.11,15.12,13.87,13.781,10.197,7.5485,7.0586,8.3566,9.0314,9.9973,8.3858,7.7391,9.4434,7.7114,4.7194,4.5302,4.4265,5.8612,4.8826,4.0437,3.2838,1.5337,1.542,1.2317,1.4547,2.2548,2.2802,2.4388,2.5378,2.3401,1.146,1.1969,1.2663,0.94267,1.0473,2.0926,1.7023,2.1049,2.0937,1.2645,1.1162,0.9516,0.22065,0.0073414,0.00075934,0.007064,Void
0.0072847,0.39208,1.9904,1.999,1.5513,1.0187,0.84849,2.5545,1.79,2.4272,2.5466,1.939,0.98372,1.5428,1.5795,1.422,0.94585,1.6272,1.0399,1.9669,3.7977,6.454,3.9844,4.1342,4.1156,5.5305,5.6417,4.3163,4.185,4.9511,6.2592,8.875,6.0953,5.807,5.44,6.6592,6.7205,6.2683,7.2075,14.989,22.413,19.801,16.031,13.588,17.526,27.238,29.58,30.146,36.982,72.843,228.5,344.8,155.94,64.125,31.196,24.296,26,31.377,25.636,18.888,19.154,17.422,13.211,6.8766,6.0518,6.9772,7.4412,7.2584,6.7726,7.2259,7.6192,5.1832,5.0242,5.7338,7.2421,5.8764,5.7904,6.8774,6.4703,4.1481,3.1728,4.163,3.0247,0.99506,2.6076,2.9284,2.3794,1.6946,2.7533,2.3635,1.2376,1.4366,1.7863,2.2767,1.5852,1.6842,1.8642,1.2689,0.31111,0.0061711,0.00080315,0.0074754,Void
0.0072804,0.80035,1.3401,0.66267,0.57333,0.56128,0.20402,0.49108,0.25202,0.22577,0.40649,0.14422,0.3425,0.12004,0.3565,0.3026,0.77499,1.1992,1.0672,0.41198,0.5052,0.65772,0.86915,1.9615,1.3667,1.5292,1.0849,0.67078,2.7208,4.3203,4.4064,4.4687,5.7539,3.7382,3.5931,3.1657,4.0425,2.9569,5.4701,4.3582,7.8756,11.947,9.6552,10.643,16.319,17.594,25.259,29.088,36.205,75.529,270.73,141.59,45.822,22.957,22.508,22.501,13.126,9.0607,9.5619,8.4226,6.3784,5.3316,6.5594,6.3167,5.5151,1.5143,2.2122,2.5438,2.4686,3.3125,3.578,4.7162,2.7465,0.79044,1.2678,1.3956,0.65835,1.132,1.8696,1.8851,1.6082,0.73719,0.72981,1.171,0.51815,1.2383,0.86254,1.794,1.6467,1.2826,0.91373,0.40927,0.1117,0.54586,0.23059,0.66955,0.64268,1.2865,0.7681,0.0067874,0.00075152,0.010183,Void
0.0054668,0.015211,0.037623,0.083347,0.16535,0.29481,0.47343,0.68795,0.91067,1.1093,1.2631,1.3744,1.4694,1.5856,1.7532,1.9829,2.2648,2.5813,2.9194,3.2817,3.6883,4.1712,4.7672,5.4981,6.3573,7.3179,8.357,9.5013,10.852,12.576,14.86,17.837,21.532,25.832,30.493,35.194,39.603,43.461,46.64,49.18,51.274,53.218,55.321,57.812,60.781,64.154,67.723,71.192,74.254,76.67,78.337,79.282,79.605,79.384,78.638,77.352,75.538,73.27,70.669,67.871,64.998,62.136,59.325,56.533,53.664,50.588,47.225,43.606,39.894,36.34,33.173,30.504,28.286,26.36,24.536,22.673,20.708,18.647,16.524,14.396,12.333,10.43,8.7838,7.4707,6.5023,5.8135,5.2812,4.7717,4.1907,3.5113,2.7698,2.0382,1.3896,0.87283,0.50251,0.26399,0.12593,0.054279,0.021037,0.0072443,0.00079377,0.0050624,Void
0.0054936,0.021824,0.070007,0.1818,0.38458,0.66901,0.97173,1.2159,1.3907,1.5876,1.9377,2.4816,3.0935,3.5487,3.6899,3.5296,3.2146,2.9176,2.7702,2.851,3.1905,3.7545,4.4243,5.0411,5.5189,5.9245,6.3967,6.9659,7.4757,7.739,7.7697,7.8417,8.3203,9.4022,10.975,12.733,14.473,16.333,18.727,22.061,26.455,31.678,37.301,42.991,48.83,55.375,63.232,72.346,81.647,89.582,95.203,98.792,101.27,102.93,103.02,100.63,95.888,89.936,84.007,78.706,74.007,69.476,64.472,58.495,51.515,43.989,36.627,30.17,25.152,21.661,19.31,17.487,15.713,13.879,12.225,11.088,10.638,10.783,11.283,11.883,12.336,12.399,11.927,10.978,9.7469,8.4182,7.1159,5.9349,4.9434,4.1494,3.495,2.8877,2.2555,1.6004,0.99745,0.53193,0.23792,0.088092,0.026738,0.0064613,0.00084924,0.0051968,Void
0.007025,0.15672,0.90948,1.6185,1.3443,1.0126,0.79619,0.79811,0.58189,0.68585,0.61737,0.40444,0.69459,0.51785,0.2742,0.81968,1.5118,1.4817,1.2821,1.5125,1.0317,0.69141,1.5315,3.5761,4.8086,5.1999,5.3831,6.6668,10.839,13.136,10.835,8.9416,8.3558,8.9311,9.5269,8.9197,7.5826,7.3961,7.2172,6.5936,6.6686,9.7209,15.567,16.853,17.519,19.875,24.308,33.454,43.264,46.263,47.653,60.901,112.48,209.92,276.69,225.46,129.79,71.615,51.664,46.94,39.382,28.122,21.225,19.31,19.524,21.621,20.031,14.729,10.237,8.9424,10.347,10.336,7.753,6.3148,7.5582,8.8732,7.4484,6.9722,5.7626,4.6755,5.0261,6.6549,7.7153,7.6056,6.3535,4.4851,4.4346,4.6518,4.2771,3.2936,2.5256,2.3565,1.787,1.2059,1.3279,1.8367,2.2618,1.2835,0.22157,0.0099146,0.00080634,0.0057232,Void
0.0068254,0.018865,0.047119,0.10569,0.21507,0.39847,0.67799,1.0667,1.5664,2.1657,2.842,3.5611,4.2781,4.9408,5.5034,5.9407,6.2617,6.5107,6.7614,7.1027,7.6305,8.4439,9.6531,11.386,13.777,16.925,20.824,25.309,30.055,34.648,38.71,42.019,44.575,46.583,48.38,50.326,52.692,55.585,58.905,62.391,65.696,68.504,70.641,72.109,73.034,73.548,73.662,73.249,72.143,70.305,67.918,65.327,62.865,60.703,58.814,57.061,55.319,53.54,51.742,49.957,48.176,46.345,44.352,42.049,39.277,35.913,31.941,27.499,22.872,18.414,14.442,11.157,8.6216,6.7903,5.5507,4.7589,4.2557,3.8889,3.5377,3.1359,2.6807,2.2176,1.8096,1.5065,1.3278,1.2593,1.2633,1.2907,1.2931,1.2345,1.1021,0.9086,0.68578,0.47111,0.29327,0.16487,0.083576,0.038095,0.015598,0.0057236,0.00086222,0.0052728,Void
0.0053528,0.019037,0.056668,0.14105,0.29503,0.52111,0.78322,1.0132,1.1487,1.1768,1.1459,1.1405,1.2383,1.4768,1.8438,2.2981,2.8086,3.3713,3.9858,4.6237,5.2365,5.7846,6.2444,6.5932,6.8193,6.9605,7.1073,7.3392,7.6564,7.984,8.2442,8.4257,8.6217,9.0432,10.009,11.86,14.822,18.902,23.927,29.675,35.938,42.449,48.846,54.783,60.099,64.863,69.289,73.614,77.977,82.317,86.386,89.869,92.482,93.928,93.887,92.167,88.9,84.562,79.775,75.048,70.567,66.038,60.808,54.338,46.768,39.016,32.215,27.026,23.405,20.877,18.937,17.259,15.699,14.246,12.969,11.988,11.434,11.353,11.613,11.922,11.968,11.571,10.739,9.581,8.2102,6.7183,5.2155,3.8549,2.7862,2.0719,1.6505,1.3787,1.1264,0.84216,0.5526,0.31109,0.14847,0.059669,0.020071,0.0056403,0.0007804,0.0052081,Void
0.0081426,0.1028,0.58187,1.554,2.1643,1.8966,1.4671,1.2744,0.99312,0.92967,1.3812,1.7364,1.5953,1.4449,1.6913,1.5756,1.0617,1.3713,2.7275,3.8811,3.9677,3.7656,3.5444,3.1423,3.5662,4.9053,5.8582,5.8757,6.1736,7.1704,7.4876,7.0576,6.5549,5.9515,5.9104,6.6619,7.2495,7.1199,7.2488,8.5191,12.011,19.396,28.282,34.533,39.12,46.128,58.885,80.945,108.06,126.91,139.01,161.09,179.47,163.58,125.44,91.419,65.031,44.474,33.053,27.925,23.794,19.811,17.654,17.649,18.122,17.103,15.076,12.559,9.2991,7.214,6.8027,6.7936,5.864,4.0984,3.1918,3.2096,3.5175,3.6471,3.4226,3.0936,3.2493,3.7574,3.7459,3.5876,3.8886,3.9264,2.8485,1.6311,1.3788,1.8538,2.1905,2.162,2.0485,1.9133,2.0727,2.0781,1.3161,0.44626,0.074713,0.0057277,0.00075064,0.0054394,Void
0.0064363,0.72417,0.77797,0.23115,0.55174,0.31442,0.022731,0.50576,0.37781,0.0029525,0.042887,0.47603,0.36879,0.0028847,0.00012553,0.14837,1.0649,1.2571,1.342,1.4238,0.49118,1.7364,0.53959,1.7873,2.3185,1.3789,2.2232,3.5641,2.2394,2.6251,1.8213,3.3013,1.9599,2.7705,2.6579,2.0399,2.196,2.2058,2.3182,3.0935,4.6069,4.6876,7.0041,7.012,10.249,8.5434,7.2194,17.225,32.884,38.416,45.497,55.417,183.13,319.88,60.767,36.825,25.409,24.14,24.559,16.294,10.301,6.1619,7.0394,7.1781,8.6164,6.3411,1.7035,2.562,2.9203,2.5952,3.049,1.6954,1.9886,2.7262,2.3315,2.6157,1.3004,0.47734,2.0166,0.35294,1.4338,1.9679,0.53659,2.2999,1.351,2.5083,1.621,2.0594,1.7156,2.0552,0.79404,0.20002,0.82318,0.89093,0.827,1.2823,0.18984,0.88986,0.74817,0.0067893,0.00079769,0.0085053,Void
0.0063465,0.16488,0.95401,1.4748,0.98665,0.78705,0.52078,0.48637,1.1185,1.4506,1.5128,1.8045,1.8026,2.1547,2.1963,2.0379,2.6722,3.4635,2.6604,2.2734,2.2618,2.4025,2.8103,3.0265,2.0657,1.7485,1.8757,4.1094,5.5516,4.1645,2.9373,4.8171,6.9681,6.3274,6.439,5.8651,5.9374,5.9802,6.4984,6.6326,8.4359,11.563,14.085,17.046,17.362,16.845,17.149,21.945,27.676,29.583,34.826,52.386,94.486,176.42,225.22,172.69,95.048,46.776,32.804,28.879,28.585,27.468,24.084,18.038,15.001,14.427,10.07,6.5202,6.8375,7.7475,6.7517,5.1006,5.49,5.7605,4.1757,3.87,4.3544,4.3063,4.606,5.23,6.1018,5.4134,4.4426,4.5642,4.4629,3.9362,3.9586,5.254,5.9946,4.6321,2.8286,2.7026,2.4753,1.8805,2.3903,2.7598,2.4607,1.1618,0.17796,0.0066989,0.00081776,0.0079258,Void
0.0041853,0.026897,0.11354,0.31905,0.60974,0.82297,0.84123,0.73109,0.60974,0.51618,0.46257,0.46869,0.55877,0.78025,1.1127,1.3781,1.4493,1.4647,1.654,2.0616,2.5195,2.948,3.5859,4.6949,6.2005,7.6666,8.6086,8.9993,9.2375,9.6357,10.396,11.738,13.867,17.065,21.157,24.909,27.092,28.369,31.207,37.725,48.352,62.095,77.523,93.493,107.99,117.2,118.43,113.64,107.97,104.05,99.761,92.963,84.694,75.801,65.283,52.849,40.115,29.504,22.575,19.079,17.558,16.417,14.702,12.432,10.125,8.2266,6.9899,6.4322,6.2469,5.894,5.0384,3.9565,3.2338,3.0652,3.1605,3.2228,3.186,3.1241,3.1339,3.1502,2.9669,2.565,2.1629,1.8548,1.4707,0.96266,0.58142,0.47502,0.489,0.48384,0.51422,0.62305,0.75998,0.87304,0.86363,0.65409,0.35088,0.1282,0.031217,0.0050045,0.00081192,0.0049296,Void
0.0064745,0.14142,0.95279,2.1635,2.1058,1.7625,1.647,2.1555,2.927,3.2475,2.7618,2.4645,2.4093,2.1256,1.82,1.7396,2.0284,3.4247,4.4952,3.8886,2.8025,2.9286,2.6513,3.7022,5.2227,5.6489,6.6694,6.8916,7.2952,7.2014,6.5958,8.0915,9.033,8.9421,8.216,7.5302,8.7261,10.336,13.433,21.263,26.461,26.909,29.96,35.672,42.478,47.578,55.139,80.444,131.65,198.86,248.03,226.59,172.03,113.41,65.003,38.539,26.653,23.308,21.68,18.884,19.44,22.063,22.052,18.929,17.548,18.874,22.663,22.128,15.646,12.041,7.9564,3.6905,3.7395,4.2633,4.1519,3.7748,4.6002,5.5278,4.184,3.0523,3.1186,2.9214,2.6163,1.9446,2.0921,3.0249,3.2742,3.8956,3.6394,3.2633,3.1949,2.3207,1.3738,1.6158,1.7594,2.207,1.9626,0.85036,0.14784,0.0078198,0.00087518,0.0053991,Void
0.007598,0.045207,0.19184,0.58554,1.2996,2.1372,2.6881,2.7296,2.4381,2.1995,2.3943,3.2241,4.4872,5.6763,6.4769,6.975,7.3738,7.8459,8.6128,9.7321,10.783,11.253,11.274,11.428,11.854,12.183,12.186,11.956,11.683,11.588,11.911,12.79,14.177,15.832,17.686,20.479,25.401,32.433,39.818,45.911,50.624,54.261,56.384,57.504,61.434,75.374,106.4,152.57,194.7,206.37,179.98,134.49,93.928,68.5,56.23,51.346,48.546,44.31,37.6,29.916,23.777,20.653,20.331,21.568,22.787,22.71,21.011,18.466,16.271,15.008,14.305,13.447,12.211,11.097,10.767,11.253,11.712,11.161,9.5881,7.8594,6.5915,5.8106,5.3863,5.1586,4.9559,4.7003,4.3572,3.8953,3.3529,2.8834,2.6675,2.6773,2.6308,2.2716,1.6204,0.92121,0.40538,0.13427,0.032684,0.0056339,0.00074733,0.0051042,Void
0.0060597,0.021996,0.065984,0.16499,0.34542,0.60863,0.90996,1.1694,1.3182,1.3521,1.3443,1.4152,1.6816,2.2051,2.9587,3.8381,4.7139,5.4876,6.1161,6.6209,7.0888,7.6414,8.3579,9.2355,10.235,11.374,12.745,14.42,16.315,18.2,19.873,21.372,23.057,25.523,29.379,34.947,41.996,49.694,56.887,62.611,66.524,69.03,71.037,73.526,77.101,81.671,86.379,89.886,90.906,88.779,83.78,76.987,69.72,62.893,56.757,51.157,45.937,41.115,36.795,33.078,30.066,27.843,26.358,25.304,24.177,22.514,20.142,17.263,14.308,11.672,9.5426,7.911,6.6916,5.808,5.1887,4.7245,4.2625,3.6691,2.9246,2.1399,1.4732,1.0204,0.77796,0.68411,0.67349,0.70553,0.76462,0.8493,0.95695,1.0698,1.1476,1.1383,1.0109,0.78427,0.52245,0.29539,0.14059,0.056057,0.018655,0.0051447,0.00074943,0.0054584,Void
0.0072579,0.069926,0.36989,1.1349,2.2091,3.0937,3.5481,3.6207,3.4153,3.3025,3.6607,4.2666,4.7518,4.836,4.3955,3.8598,3.5205,3.2729,3.1657,3.4443,4.3116,5.5736,6.65,7.5953,8.7007,9.5124,9.9323,10.338,10.584,10.33,10.067,10.381,10.71,10.589,10.627,11.906,14.689,18.125,21.493,23.979,25.484,26.723,27.819,29.282,31.801,36.095,42.214,51.57,72.344,116.01,179.69,230.16,225.95,168.4,104.93,68.192,53.479,47.864,44.216,39.478,32.553,24.76,19.452,18.064,19.222,20.842,20.623,17.747,14.717,14.131,14.706,14.316,13.245,12.658,12.355,11.649,10.695,10.014,10.083,10.637,10.779,10.621,10.723,10.653,9.8601,8.6722,7.2969,5.4201,3.2657,1.6238,0.91677,0.78711,0.80256,0.98015,1.188,1.1067,0.67431,0.24059,0.047412,0.0050241,0.00082148,0.0057149,Void
0.007852,0.089196,0.50021,1.4414,2.2794,2.2602,1.8441,1.6981,2.0455,2.9502,3.762,3.5348,2.6565,2.3069,2.4776,2.2939,1.8455,1.507,1.6382,2.5928,4.0952,5.8685,6.8642,6.9994,7.0814,6.5642,5.3153,4.3533,4.8674,6.7739,8.4737,8.9887,8.3858,7.1898,6.7813,7.7655,9.767,12.309,14.282,14.949,16.393,22.001,29.599,36.168,42.724,46.713,48.925,58.47,81.075,112.87,147.08,183.41,209.32,195.71,147.02,100.44,72.776,55.605,43.079,35.232,29.317,23.88,20.935,20.677,20.677,19.121,16.187,14.568,14.696,14.654,14.143,13.799,13.661,13.124,12.179,11.631,11.266,10.048,7.9761,6.0641,5.2993,4.5836,3.2317,2.5651,2.7838,2.8448,2.3539,1.9202,2.0381,2.4545,2.7002,2.9651,3.5549,3.875,3.9652,3.7192,2.3701,0.83205,0.14721,0.012418,0.00087727,0.0053595,Void
0.0054878,0.066646,0.36066,0.91319,1.2013,1.0267,0.79226,0.76728,1.0848,1.5892,1.717,1.4031,1.2352,1.2445,1.5744,2.4783,2.9938,2.6063,2.2423,2.0529,1.7795,1.6746,1.8693,2.8079,4.0162,4.381,4.3296,4.4447,4.3894,4.1438,3.9808,3.7639,3.514,3.7639,5.1583,7.4464,9.0965,9.5693,10.053,11.469,15.035,19.407,21.185,22.732,27.875,36.409,51.835,75.129,97.492,111.82,115.48,112.45,106.75,92.527,72.492,55.399,41.722,31.513,24.82,18.916,13.185,9.6825,8.2815,7.152,6.4476,6.9498,7.2346,6.6186,6.0871,5.5071,4.9209,5.0031,5.0869,4.6998,4.6316,5.1755,6.1423,6.7885,5.9461,4.5101,3.5965,2.6818,1.6223,0.91093,0.55923,0.41733,0.45797,0.48609,0.49496,0.54331,0.58628,0.64734,0.74227,0.90059,1.1748,1.3591,1.0169,0.39537,0.071985,0.0058355,0.00084008,0.0075407,Void
0.0078051,0.84981,0.8763,0.53778,0.44091,0.28618,0.010708,0.67393,0.10966,8.49E-07,0.025175,1.2828,0.85037,0.50749,0.38334,0.35415,1.62,1.1169,0.663,0.85294,3.7148,2.5436,3.1185,2.5846,2.1689,1.6625,1.554,1.7978,1.4943,0.9329,2.0301,1.2405,2.0008,3.3968,5.4257,3.835,3.7434,2.7256,2.3553,4.3634,3.445,8.8572,8.1896,7.1223,10.355,15.797,20.739,34.825,40.571,36.827,121.77,284.96,91.005,24.842,27.78,22.416,14.749,15.325,16.611,14.677,7.8829,4.316,3.7128,5.8955,4.0761,3.4942,3.6806,3.2622,2.4544,3.1678,3.8293,2.4785,1.4027,1.4737,1.5279,1.6375,0.93112,1.2732,1.3493,1.5551,0.59598,0.35156,1.4054,0.82566,0.78389,0.36767,0.98429,1.3286,0.76299,1.0943,0.93554,1.6904,1.9572,1.4806,1.6562,1.3737,0.99633,1.5903,0.76709,0.0058181,0.00078471,0.010519,Void
0.020849,2.6134,2.6727,1.1949,0.85923,0.77903,1.7977,2.072,1.9748,0.64693,1.4947,0.60996,0.9152,1.169,1.2194,1.936,1.53,1.1945,0.83203,0.99957,1.4406,0.95243,0.86326,0.92071,1.3017,2.1996,3.5118,2.2514,1.7166,1.6793,1.6914,1.4036,2.2741,1.3393,4.545,5.1478,4.118,4.9735,4.2637,6.255,4.4217,5.5728,8.8597,5.8513,15.384,25.978,25.831,22.557,26.237,54.694,315.82,130.78,36.546,24.929,22.281,18.125,18.287,7.9095,9.0356,6.2842,6.3462,5.9418,5.871,4.5564,3.7735,3.1113,2.1764,3.0628,2.6051,3.6458,2.2528,2.6869,2.0851,2.2623,2.0099,2.5462,2.8047,2.3061,2.7793,1.274,1.9328,1.4155,1.1772,0.63633,0.10327,0.97207,1.3185,0.34132,0.83989,1.0353,0.9724,1.7619,1.287,1.3857,0.95734,1.6819,2.0682,2.8741,2.3949,0.015686,0.00073206,0.012527,Void
0.0047758,0.27723,1.0195,0.71016,0.58236,0.33506,0.53711,0.16794,0.5273,0.19119,0.28959,0.33613,0.26376,0.24059,0.11095,0.4818,0.20256,0.019142,0.29048,0.71636,1.0893,0.88822,0.80224,0.55144,0.76451,0.57466,0.94538,1.27,2.5567,3.9801,4.4335,3.6375,3.0343,3.0617,4.432,5.5615,4.5703,4.7144,6.3457,9.8583,10.684,8.7961,8.5052,13.666,19.354,17.835,19.75,31.263,45.685,93.504,215.84,146.09,60.144,35.51,27.211,25.049,20.387,14.906,11.425,9.2312,10.782,6.4885,6.5544,6.1764,3.4098,3.342,4.4351,2.766,1.3473,1.7169,1.9803,2.4483,2.7655,1.9561,1.5635,2.2815,2.342,1.6225,0.24678,0.43479,0.58193,0.33257,0.47205,0.40789,0.48389,0.53894,0.49642,0.56435,0.52819,0.84668,0.70152,1.1539,0.8112,0.3203,0.51001,0.4479,0.74418,1.0386,0.31249,0.0060383,0.00079054,0.0090494,Void
0.0068972,0.017357,0.039824,0.08469,0.16638,0.30376,0.51662,0.82182,1.2296,1.7407,2.3492,3.0467,3.8289,4.6977,5.6579,6.7082,7.8331,9.0003,10.172,11.32,12.449,13.603,14.859,16.305,18.014,20.015,22.288,24.781,27.442,30.255,33.258,36.536,40.168,44.167,48.413,52.629,56.43,59.434,61.391,62.302,62.441,62.3,62.458,63.417,65.451,68.506,72.188,75.842,78.739,80.277,80.155,78.43,75.446,71.677,67.564,63.425,59.428,55.644,52.103,48.84,45.902,43.327,41.13,39.287,37.737,36.4,35.191,34.027,32.827,31.506,29.983,28.202,26.16,23.921,21.605,19.341,17.226,15.29,13.51,11.838,10.24,8.7263,7.3386,6.1307,5.1314,4.3314,3.6848,3.1305,2.6166,2.1174,1.6359,1.1941,0.81718,0.52172,0.30953,0.17019,0.086615,0.040716,0.017617,0.0069267,0.00078761,0.0053297,Void
